BugTrapTwo,True,False,111,53,11.427672955974844,0,0.5694002539090015,1
PlankPileTwo,True,False,290,87,19.438888888888886,0,3.428539900959821,1
SlitTwo,True,False,54,20,20.863611111111112,0,0.6493160790190368,1
WallTwo,True,False,58,22,17.581186868686867,0,2.5555225681392075,1
BugTrapThree,True,False,121,62,11.193996415770606,0,0.5056149795640041,1
RoomThree,True,False,200,67,20.905431177446097,0,0.49534946331225,1
CorridorThree,True,False,172,89,8.466385767790262,0,3.7782079347920203,1
SlitOne,True,False,103,34,21.485866013071895,0,0.9533140614688584,1
RoomOne,True,False,80,28,13.166369047619046,0,0.8453133399081163,1
WallThree,True,False,132,54,15.7190329218107,0,0.9427334392549978,1
SlitThree,True,False,104,39,15.268660968660969,0,2.223907570640201,1
PlankPileThree,True,False,615,186,14.553733572281955,0,0.16338196474776304,1
RoomThree,True,False,626,156,20.882051282051275,0,13.837344557495046,1
CorridorOne,True,False,100,47,11.053073286052008,0,2.0651074426192415,1
PlankPileOne,True,False,136,45,14.55364197530864,0,0.7149855461016439,1
PlankPileTwo,True,False,293,81,18.960802469135803,0,1.1180411235609042,1
CorridorTwo,True,False,118,51,10.127124183006536,0,1.8258768142015316,1
RoomTwo,True,False,159,54,19.77165637860082,0,0.6866823816795657,1
WallOne,True,False,70,22,18.82739898989899,0,26.37769271481621,1
WallTwo,True,False,67,23,20.67874396135266,0,0.7009662216682785,1
BugTrapOne,True,False,131,52,12.015438034188033,0,0.5442796544718397,1
BugTrapTwo,True,False,131,57,11.538157894736841,0,1.0574576144024308,1
SlitOne,True,False,74,27,17.814609053497946,0,15.492431908440754,1
BugTrapThree,True,False,132,59,11.10795668549906,0,0.4785907306562728,1
WallThree,True,False,98,33,16.25538720538721,0,6.4962044593107695,1
PlankPileThree,True,False,1027,189,23.336757789535575,0,0.1870237536110682,1
SlitThree,True,False,86,38,14.924195906432749,0,1.4504317278627936,1
SlitTwo,True,False,99,37,17.05953453453454,0,2.4331316405463355,1
RoomOne,True,False,94,40,12.577986111111114,0,0.6168502750680849,1
CorridorThree,True,False,207,93,8.530256869773002,0,0.7241285837755776,1
RoomTwo,True,False,122,50,14.47188888888889,0,0.5287288072012156,1
PlankPileOne,True,False,108,48,13.810590277777777,0,0.5643523793176096,1
PlankPileTwo,True,False,289,95,18.615994152046785,0,0.31498737450285186,1
CorridorTwo,True,False,97,45,10.885308641975307,0,1.458009741070019,1
CorridorOne,True,False,114,54,10.438477366255142,0,1.2337005501361693,1
WallTwo,True,False,77,29,19.939559386973187,0,1.343852384969755,1
RoomThree,True,False,649,156,22.660505698005704,0,0.15918716775950578,1
WallOne,True,False,105,34,22.068954248366015,0,1.0841610895136033,1
BugTrapOne,True,False,152,61,11.766894353369763,0,1.6449340668482275,1
CorridorThree,True,False,154,73,8.150722983257229,0,3.401243877805969,1
BugTrapTwo,True,False,138,56,11.638988095238094,0,1.0093913592023205,1
SlitThree,True,False,71,29,16.859674329501914,0,4.075617888842704,1
BugTrapThree,True,False,144,65,11.40264957264957,0,0.9156371270541881,1
WallThree,True,False,101,40,15.133888888888894,0,1.470950655931586,1
RoomOne,True,False,69,31,12.76236559139785,0,1.3159472534785797,1
SlitTwo,True,False,98,45,12.398024691358026,0,2.2150532604717608,1
RoomTwo,True,False,63,28,16.65654761904762,0,0.959544872328132,1
SlitOne,True,False,125,47,20.197695035460995,0,12.940445987841349,1
WallOne,True,False,64,28,17.496626984126983,0,9.93814332054137,1
PlankPileOne,True,False,111,43,14.692506459948314,0,0.8371539447352575,1
CorridorOne,True,False,106,51,11.175544662309367,0,5.477630442604595,1
CorridorTwo,True,False,103,51,10.111873638344226,0,4.799095140029701,1
PlankPileTwo,True,False,308,91,19.11568986568987,0,1.034937683725343,1
BugTrapOne,True,False,124,59,11.435828625235406,0,1.6378438338014676,1
WallTwo,True,False,103,43,16.10394056847546,0,2.1149152288048634,1
BugTrapTwo,True,False,134,61,12.252140255009104,0,0.5243227338078722,1
CorridorThree,True,False,149,76,8.325146198830407,0,3.2651941226937304,1
SlitThree,True,False,49,18,16.178703703703704,0,5.007372821140925,1
BugTrapThree,True,False,143,65,11.249230769230772,0,0.4626377063010637,1
PlankPileThree,True,False,830,186,23.866308243727598,0,0.27341471651666427,1
RoomOne,True,False,65,28,12.777480158730157,0,1.096622711232151,1
WallThree,True,False,107,45,15.768827160493826,0,0.9252754126021262,1
RoomThree,True,False,571,156,20.424163105413097,0,0.21092299728134517,1
SlitOne,True,False,108,36,19.955555555555556,0,4.300327631903221,1
PlankPileThree,True,False,1233,199,22.753726968174213,0,0.193155136637481,1
SlitTwo,True,False,108,37,20.293468468468472,0,0.8396017632871154,1
PlankPileTwo,True,False,257,83,19.429886211512724,0,0.3761282165049299,1
PlankPileOne,True,False,112,45,15.364382716049382,0,0.7009662216682783,1
CorridorTwo,True,False,91,45,11.042407407407408,0,0.8131208171352023,1
WallOne,True,False,61,22,22.63787878787879,0,13.218220180030391,1
CorridorOne,True,False,118,49,10.909977324263037,0,1.9405081569850176,1
WallTwo,True,False,93,35,19.653412698412694,0,1.0885593089436785,1
BugTrapThree,True,False,112,58,11.33639846743295,0,1.082193465031727,1
RoomTwo,True,False,184,72,13.654089506172845,0,0.5299699546359599,1
RoomOne,True,False,56,27,13.004732510288067,0,7.876703512407855,1
BugTrapOne,True,False,148,62,11.396908602150539,0,1.5572941370571334,1
BugTrapTwo,True,False,143,56,11.994494047619044,0,1.1103304951225517,1
WallThree,True,False,89,36,16.497916666666665,0,1.7976779444841322,1
SlitTwo,True,False,93,36,21.114891975308645,0,0.8812146786686926,1
SlitOne,True,False,104,39,19.908119658119656,0,24.527914884944117,1
CorridorThree,True,False,180,80,8.326458333333331,0,1.1790429308263395,1
RoomTwo,True,False,63,24,17.067708333333336,0,1.180061395782423,1
SlitThree,True,False,110,46,17.22916666666667,0,0.7265125461913,1
CorridorTwo,True,False,82,43,10.592377260981912,0,0.8371539447352577,1
PlankPileOne,True,False,115,46,15.090519323671488,0,0.7402203300817018,1
CorridorOne,True,False,102,45,11.549938271604937,0,10.907034409158413,1
PlankPileThree,True,False,825,184,23.9684329710145,0,0.26291978937328164,1
WallOne,True,False,90,33,21.276010101010097,0,1.2722536923279235,1
BugTrapOne,True,False,113,52,12.02510683760684,0,1.0764642055109708,1
PlankPileTwo,True,False,331,90,19.12203703703704,0,1.0396352950585706,1
SlitOne,True,False,51,17,19.736928104575163,0,0.616850275068085,1
BugTrapTwo,True,False,133,58,11.42595785440613,0,0.5194528632152294,1
WallTwo,True,False,103,34,20.135784313725495,0,20.91683205458143,1
BugTrapThree,True,False,161,64,11.39548611111111,0,0.9301710497058419,1
RoomThree,True,False,228,62,21.43176523297491,0,1.102240655449528,1
WallThree,True,False,123,42,15.59808201058201,0,2.1063180124276077,1
CorridorThree,True,False,207,91,8.84648962148962,0,0.8293209253693148,1
SlitThree,True,False,97,33,17.18350168350168,0,12.973132347525665,1
RoomOne,True,False,87,31,15.266756272401436,0,0.16449340668482265,1
SlitTwo,True,False,129,41,18.240311653116535,0,0.925275412602127,1
PlankPileOne,True,False,116,46,14.952536231884057,0,0.6990969784104963,1
RoomTwo,True,False,148,53,12.254559748427676,0,0.5456752433294598,1
CorridorOne,True,False,108,48,11.133738425925927,0,17.928031398787322,1
PlankPileTwo,True,False,324,90,19.109382716049385,0,0.3396141963857996,1
BugTrapOne,True,False,108,49,11.166383219954648,0,0.6168502750680849,1
CorridorTwo,True,False,117,50,10.4445,0,0.7930932108018227,1
RoomThree,True,False,556,120,24.18180555555555,0,10.056214568336848,1
BugTrapTwo,True,False,135,52,11.413995726495727,0,0.5563747579045472,1
WallTwo,True,False,69,24,18.959027777777777,0,1.3946180131974095,1
WallThree,True,False,77,28,16.709623015873014,0,1.2793931631041757,1
RoomThree,True,False,769,184,20.360356280193233,0,0.1853921591734681,1
SlitThree,True,False,73,29,16.46044061302682,0,1.343852384969755,1
SlitOne,True,False,90,36,16.029938271604944,0,0.9164632658154402,1
CorridorThree,True,False,192,86,8.541440568475451,0,1.124844619241802,1
BugTrapThree,True,False,170,65,11.141965811965811,0,1.4939342599305192,1
WallOne,True,False,144,47,20.521572104018915,0,0.8045873153061972,1
RoomOne,True,False,80,37,13.020795795795795,0,16.363667019167256,1
SlitTwo,True,False,126,45,19.699753086419758,0,18.435411629875723,1
RoomThree,True,False,1044,172,22.867344961240317,0,1.0821934650317284,1
PlankPileOne,True,False,121,46,15.041968599033819,0,0.6442658428488888,1
CorridorTwo,True,False,106,48,11.206076388888889,0,2.585521365710909,1
PlankPileThree,True,False,1396,207,22.344041867954918,0,2.0362047914868824,1
CorridorOne,True,False,125,51,11.248529411764702,0,5.971110662659063,1
PlankPileTwo,True,False,359,97,19.704982817869418,0,5.33961019355811,1
WallOne,True,False,62,21,21.999603174603177,0,0.5551652475612765,1
BugTrapOne,True,False,138,59,12.732815442561206,0,0.904004713461848,1
BugTrapTwo,True,False,123,52,11.943429487179486,0,1.185320136405339,1
RoomOne,True,False,26,12,11.379629629629628,0,0.11215459546692452,1
SlitThree,True,False,39,16,17.825173611111115,0,13.776322809853896,1
PlankPileThree,True,False,1102,194,23.141680985108827,0,0.1981591557213535,1
CorridorThree,True,False,178,88,8.518276515151515,0,0.6948428385824402,1
BugTrapThree,True,False,140,63,11.177469135802466,0,1.114310174316541,1
WallTwo,True,False,122,45,15.860864197530871,0,1.3037971723029966,1
PlankPileThree,True,False,977,182,18.487789987789984,0,0.16699261590240974,1
RoomThree,True,False,267,91,17.95180097680097,0,0.3084251375340425,1
SlitOne,True,False,111,39,19.6465811965812,0,1.1687689422342642,1
WallThree,True,False,129,46,15.738164251207733,0,0.8772981689857198,1
SlitTwo,True,False,138,46,17.90471014492753,0,0.8910059528761217,1
RoomTwo,True,False,316,89,17.209082397003755,0,0.2944058131006769,1
CorridorOne,True,False,99,48,11.654050925925928,0,5.236665101109914,1
CorridorTwo,True,False,95,47,10.636879432624113,0,1.3543886474320994,1
PlankPileOne,True,False,116,46,15.155917874396138,0,0.6305580589584868,1
SlitTwo,True,False,53,21,14.961507936507934,0,1.357070605149787,1
WallOne,True,False,101,34,21.417728758169932,0,1.028083791780141,1
BugTrapOne,True,False,121,57,12.209600389863551,0,0.9142602291187681,1
BugTrapTwo,True,False,130,57,12.236549707602341,0,1.0133968804689963,1
WallTwo,True,False,93,38,18.308845029239766,0,8.885978286791604,1
RoomTwo,True,False,212,84,15.813029100529102,0,0.4459158614950008,1
BugTrapThree,True,False,138,61,11.09849726775956,0,1.5010023359990072,1
SlitThree,True,False,89,35,16.34984126984127,0,2.648827651762954,1
SlitOne,True,False,88,35,20.11968253968254,0,1.378841791328658,1
PlankPileTwo,True,False,390,100,19.840305555555556,0,11.832309821760541,1
CorridorThree,True,False,168,80,8.694687499999999,0,0.8979466029472127,1
WallThree,True,False,139,57,15.52236842105263,0,1.0023816969856372,1
RoomOne,True,False,80,35,11.196349206349204,0,0.8708474471549433,1
PlankPileThree,True,False,1016,191,23.590328679464815,0,2.7044014691142886,1
WallOne,True,False,34,12,22.74050925925926,0,22.48699639111837,1
CorridorOne,True,False,86,44,11.109027777777778,0,0.7603038274094999,1
CorridorTwo,True,False,87,44,10.192929292929293,0,1.3484633920093014,1
PlankPileOne,True,False,117,44,15.091035353535359,0,0.6598863407705094,1
BugTrapOne,True,False,97,47,11.670862884160757,0,1.1398320300171125,1
PlankPileTwo,True,False,300,89,18.450780274656676,0,0.357492773050822,1
RoomThree,True,False,741,158,19.390664556961998,0,0.7386487370242041,1
PlankPileThree,True,False,901,187,23.681327985739753,0,0.2586791476091965,1
RoomOne,True,False,21,10,10.789444444444445,0,1.3707783890401886,1
BugTrapTwo,True,False,124,54,11.9054012345679,0,1.0358429147369723,1
RoomTwo,True,False,57,21,21.231216931216935,0,0.1850550825204255,1
WallThree,True,False,79,31,17.49363799283154,0,0.740220330081702,1
CorridorThree,True,False,159,77,8.326190476190474,0,2.7839426887941197,1
WallTwo,True,False,110,44,18.01736111111111,0,0.731613116941217,1
SlitTwo,True,False,76,29,19.216475095785437,0,1.321822018003038,1
RoomTwo,True,False,212,72,16.519483024691354,0,0.6429143711977223,1
SlitThree,True,False,83,34,16.735702614379086,0,3.4954848920524815,1
SlitOne,True,False,95,38,21.308918128654977,0,0.8669247109064978,1
BugTrapThree,True,False,149,65,11.097094017094017,0,0.41444627856136956,1
PlankPileOne,True,False,110,46,14.015700483091791,0,3.8655950570933317,1
WallTwo,True,False,49,18,20.683796296296297,0,3.882528201899123,1
CorridorOne,True,False,88,43,11.535142118863048,0,0.7784062994906783,1
CorridorTwo,True,False,106,51,10.391230936819168,0,1.8998988472097023,1
WallOne,True,False,97,35,21.363333333333326,0,1.0704166537946171,1
BugTrapTwo,True,False,116,55,11.621212121212121,0,1.0280837917801413,1
BugTrapOne,True,False,120,52,12.1948717948718,0,1.003893584914726,1
SlitTwo,True,False,72,35,12.386190476190473,0,6.277358681575218,1
SlitOne,True,False,87,32,21.158680555555556,0,8.61600545498325,1
BugTrapThree,True,False,133,63,11.216049382716049,0,0.4377647113386409,1
PlankPileThree,True,False,911,181,23.047651933701662,0,1.381059226957992,1
RoomOne,True,False,64,28,13.091765873015872,0,1.0509300982641445,1
WallThree,True,False,146,54,15.940277777777775,0,2.944587162117463,1
PlankPileTwo,True,False,364,99,19.63832772166105,0,0.4469017298962649,1
CorridorThree,True,False,185,96,8.424681712962963,0,0.9544946361579838,1
SlitThree,True,False,107,38,16.950730994152043,0,4.267937038308914,1
CorridorOne,True,False,87,46,10.77270531400966,0,3.9341339765453416,1
RoomTwo,True,False,126,43,16.763695090439278,0,0.7637193881795336,1
RoomThree,True,False,132,51,17.762418300653597,0,1.9245728582124262,1
RoomThree,True,False,446,121,24.14272268135904,0,0.36496974608194965,1
CorridorTwo,True,False,116,53,10.38003144654088,0,1.2455630554259405,1
PlankPileTwo,True,False,311,88,19.83115530303031,0,1.0351740248269012,1
PlankPileOne,True,False,152,57,13.898830409356725,0,12.303959950911624,1
BugTrapOne,True,False,117,53,11.991719077568137,0,0.6524377909373973,1
SlitTwo,True,False,47,20,16.192361111111108,0,2.954388159536616,1
WallOne,True,False,110,43,19.825710594315243,0,0.6609110090015194,1
BugTrapTwo,True,False,129,55,11.829393939393938,0,0.4911955894060676,1
RoomOne,True,False,44,19,10.353947368421052,0,2.6387483989023632,1
CorridorThree,True,False,159,79,8.456786216596345,0,1.6923840880073107,1
WallThree,True,False,90,34,17.349836601307192,0,2.673017858628369,1
RoomThree,True,False,393,109,20.392838939857292,0,0.36554090374405,1
BugTrapThree,True,False,160,64,11.188237847222224,0,0.4993549845789259,1
SlitOne,True,False,104,35,20.708650793650797,0,0.7801341714096367,1
WallTwo,True,False,118,49,15.403117913832203,0,1.9276571095877666,1
SlitThree,True,False,94,41,14.187737127371271,0,1.341649348273084,1
PlankPileOne,True,False,103,42,14.09563492063492,0,0.7372113043496625,1
CorridorTwo,True,False,84,43,10.635335917312657,0,0.9252754126021265,1
CorridorOne,True,False,102,46,10.67566425120773,0,1.302239469588179,1
WallTwo,True,False,68,25,21.34033333333333,0,2.9300388065734033,1
RoomTwo,True,False,180,65,16.148247863247857,0,0.46263770630106366,1
BugTrapTwo,True,False,115,54,11.714711934156377,0,0.6284889595033317,1
BugTrapThree,True,False,123,60,11.335277777777778,0,1.0036885831616293,1
SlitThree,True,False,48,21,16.714682539682535,0,7.371360787063614,1
SlitTwo,True,False,64,25,20.549333333333333,0,0.3855314219175531,1
BugTrapOne,True,False,144,61,13.120856102003641,0,1.0075221159445373,1
WallOne,True,False,131,47,20.917612293144206,0,22.233429479627937,1
CorridorThree,True,False,169,93,8.670400238948623,0,0.6973090065987042,1
PlankPileTwo,True,False,362,108,19.707433127572024,0,0.2882477920878901,1
RoomOne,True,False,59,27,12.932407407407405,0,0.9015504020225857,1
PlankPileThree,True,False,1063,200,23.219611111111114,0,0.17978550730627596,1
SlitOne,True,False,121,43,20.93630490956073,0,0.9399623239132713,1
WallThree,True,False,144,55,14.915101010101012,0,1.0966227112321498,1
RoomTwo,True,False,92,34,18.3406045751634,0,0.8785443311575756,1
PlankPileTwo,True,False,275,86,19.425904392764856,0,2.0464915008141165,1
RoomThree,True,False,971,223,21.130717488789234,0,1.0725414692625261,1
CorridorOne,True,False,108,54,11.019187242798354,0,0.6866823816795657,1
PlankPileOne,True,False,121,51,13.726143790849672,0,0.6661982970735316,1
CorridorTwo,True,False,110,52,10.31639957264957,0,1.8868361355023782,1
WallTwo,True,False,65,25,20.331222222222227,0,10.306540012595919,1
BugTrapOne,True,False,118,52,11.371314102564101,0,1.8626459286369632,1
SlitOne,True,False,56,21,20.65912698412698,0,6.5386129157217,1
WallOne,True,False,95,33,19.619949494949495,0,14.014067186703057,1
WallThree,True,False,70,29,15.565038314176247,0,1.0133968804689966,1
BugTrapTwo,True,False,127,59,11.95127118644068,0,0.9997228595931028,1
SlitTwo,True,False,57,24,20.777777777777775,0,0.42911323482997216,1
SlitThree,True,False,52,20,17.9375,0,13.668103463350725,1
CorridorThree,True,False,184,86,8.907590439276486,0,0.8781045092145685,1
RoomOne,True,False,79,32,12.46710069444444,0,1.9102460131140686,1
BugTrapThree,True,False,160,66,11.056102693602696,0,1.4329906390043212,1
PlankPileOne,True,False,98,44,13.89861111111111,0,0.731613116941217,1
CorridorOne,True,False,109,47,10.673463356973993,0,6.503747465391766,1
CorridorTwo,True,False,123,54,10.350257201646091,0,1.1871458123951817,1
PlankPileTwo,True,False,303,88,18.41464646464647,0,3.736552815642308,1
RoomTwo,True,False,184,67,14.453938640132671,0,1.8505508252042557,1
BugTrapOne,True,False,128,53,12.105136268343813,0,0.6049877697783141,1
WallOne,True,False,82,29,19.079885057471262,0,25.1807094429579,1
BugTrapTwo,True,False,139,56,11.607738095238096,0,1.7047498510972539,1
CorridorThree,True,False,186,85,8.597254901960783,0,1.1749529048915905,1
WallTwo,True,False,91,34,19.18031045751634,0,2.8412497518287556,1
BugTrapThree,True,False,157,62,10.952060931899641,0,0.9404438619890474,1
SlitTwo,True,False,65,25,20.85644444444445,0,18.042870545741486,1
SlitOne,True,False,86,33,19.865488215488213,0,0.8674456993144943,1
SlitThree,True,False,66,24,19.375925925925923,0,0.4827523891837186,1
RoomOne,True,False,70,29,12.503065134099616,0,0.9252754126021273,1
WallThree,True,False,125,46,14.788224637681154,0,1.9739208802178727,1
RoomThree,True,False,643,160,20.543923611111104,0,0.26768974201067797,1
RoomThree,True,False,298,85,23.78330065359477,0,0.3745162384341944,1
PlankPileThree,True,False,1297,218,22.66666666666669,0,2.6550145479889005,1
PlankPileOne,True,False,108,42,13.780423280423278,0,0.7071210470292681,1
CorridorTwo,True,False,93,50,9.919944444444443,0,3.0338962508450704,1
PlankPileTwo,True,False,331,98,19.965816326530618,0,0.9920478650579516,1
CorridorOne,True,False,121,52,10.997061965811968,0,0.616850275068085,1
RoomTwo,True,False,191,72,16.750540123456794,0,1.3553329987411449,1
BugTrapOne,True,False,131,55,12.35464646464646,0,0.5597345088580771,1
CorridorThree,True,False,142,72,8.078935185185182,0,3.449148721155349,1
WallOne,True,False,100,34,21.73308823529412,0,0.9533140614688584,1
PlankPileThree,True,False,1220,215,21.546731266149877,0,0.7523267373493935,1
PlankPileThree,True,False,1073,194,23.962084765177543,0,0.1534135399133061,1
WallTwo,True,False,76,32,18.456510416666664,0,3.2235401471299943,1
BugTrapTwo,True,False,127,62,11.497804659498211,0,0.930331562397767,1
RoomOne,True,False,21,11,11.537373737373738,0,0.370110165040851,1
SlitOne,True,False,71,27,22.00617283950617,0,0.7592003385453354,1
BugTrapThree,True,False,135,62,11.380197132616486,0,0.960668461171607,1
WallThree,True,False,110,46,15.700785024154591,0,1.2748239018073746,1
RoomTwo,True,False,49,20,19.169444444444444,0,1.7531534133513986,1
SlitTwo,True,False,95,33,19.479461279461276,0,0.944551983698005,1
SlitThree,True,False,125,46,15.955555555555557,0,0.9184215206569254,1
PlankPileOne,True,False,113,45,13.630925925925924,0,0.6028309506347194,1
CorridorTwo,True,False,105,48,10.65920138888889,0,1.968671090642824,1
PlankPileTwo,True,False,323,92,20.132397342995173,0,9.15785408370311,1
CorridorOne,True,False,122,57,10.664035087719293,0,0.6609110090015191,1
BugTrapTwo,True,False,114,56,11.600694444444443,0,1.0318222782957052,1
WallOne,True,False,49,22,16.45656565656566,0,3.3486157789410322,1
CorridorThree,True,False,174,89,8.528651685393262,0,0.771062843835106,1
BugTrapOne,True,False,154,66,11.34625420875421,0,0.7402203300817018,1
BugTrapThree,True,False,134,64,11.276258680555555,0,1.0574576144024308,1
RoomThree,True,False,773,190,21.697529239766084,0,0.19908924221774155,1
RoomOne,True,False,62,21,12.64100529100529,0,0.5551652475612765,1
SlitTwo,True,False,98,36,18.87229938271605,0,1.145579082269299,1
WallThree,True,False,114,32,16.947135416666672,0,3.7806952342882623,1
SlitOne,True,False,106,31,19.66765232974911,0,1.0897688192869497,1
WallTwo,True,False,139,44,19.004103535353536,0,1.0185202216240457,1
PlankPileThree,True,False,1161,203,22.836330049261104,0,0.16490056858255733,1
SlitThree,True,False,130,43,17.134819121447027,0,0.734345565557244,1
PlankPileTwo,True,False,287,90,19.607654320987653,0,0.4505086278587132,1
RoomThree,True,False,526,132,21.157554713804707,0,0.20718635193126517,1
PlankPileThree,True,False,727,184,23.412711352657016,0,0.165167559990908,1
CorridorOne,True,False,94,43,11.243604651162789,0,0.8077801221129681,1
PlankPileOne,True,False,125,46,14.754347826086951,0,0.7813436817529072,1
WallOne,True,False,49,21,21.89074074074074,0,0.616850275068085,1
BugTrapOne,True,False,105,48,11.325752314814814,0,1.049957915009506,1
CorridorTwo,True,False,129,60,10.501759259259256,0,1.6832693946773174,1
RoomOne,True,False,8,5,11.213333333333333,0,0,1
BugTrapTwo,True,False,115,53,11.550314465408805,0,1.1150754972384609,1
SlitOne,True,False,56,22,21.26578282828283,0,1.6155602442259358,1
CorridorThree,True,False,158,82,8.444410569105692,0,0.7920052914454419,1
SlitThree,True,False,64,25,18.656999999999996,0,0.7710628438351061,1
SlitTwo,True,False,89,35,17.454444444444444,0,0.8527047920058821,1
WallTwo,True,False,105,40,15.803333333333333,0,1.4709506559315857,1
