2,1,0,957,162,1000,1,2,3
2,1,0,953,174,1000,1,2,3
2,1,0,1072,172,1000,1,2,3
2,1,0,1097,170,1000,1,2,3
0,1,0,1208,179,1000,1,2,3
2,1,0,1079,216,1000,1,2,3
2,1,0,743,187,1000,1,2,3
2,1,0,695,185,1000,1,2,3
0,1,0,757,172,1000,1,2,3
0,1,0,644,127,1000,1,2,3
2,1,0,589,160,1000,1,2,3
0,1,0,684,140,1000,1,2,3
2,1,0,701,185,1000,1,2,3
0,1,0,714,141,1000,1,2,3
0,1,0,535,113,1000,1,2,3
0,1,0,727,172,1000,1,2,3
0,1,0,582,124,1000,1,2,3
2,1,0,776,220,1000,1,2,3
0,1,0,591,141,1000,1,2,3
0,1,0,656,146,1000,1,2,3
2,1,0,623,174,1000,1,2,3
0,1,0,615,151,1000,1,2,3
2,1,0,710,197,1000,1,2,3
2,1,0,699,201,1000,1,2,3
0,1,0,484,125,1000,1,2,3
0,1,0,623,158,1000,1,2,3
2,1,0,551,164,1000,1,2,3
2,1,0,445,182,1000,1,2,3
2,1,0,869,155,1000,1,2,4
2,1,0,880,151,1000,1,2,4
2,1,0,939,147,1000,1,2,4
2,1,0,832,152,1000,1,2,4
0,1,0,865,145,1000,1,2,4
2,1,0,1134,178,1000,1,2,4
2,1,0,1257,181,1000,1,2,4
2,1,0,1006,196,1000,1,2,4
2,1,0,968,147,1000,1,2,4
2,1,0,1265,194,1000,1,2,4
2,1,0,1162,185,1000,1,2,4
0,1,0,1115,141,1000,1,2,4
0,1,0,958,153,1000,1,2,4
0,1,0,1198,149,1000,1,2,4
2,1,0,986,170,1000,1,2,4
0,1,0,1107,141,1000,1,2,4
0,1,0,1310,162,1000,1,2,4
0,1,0,959,143,1000,1,2,4
0,1,0,1115,142,1000,1,2,4
2,1,0,1248,189,1000,1,2,4
0,1,0,1102,157,1000,1,2,4
0,1,0,1175,142,1000,1,2,4
2,1,0,881,146,1000,1,2,4
2,1,0,994,186,1000,1,2,4
2,1,0,1009,167,1000,1,2,4
0,1,0,1149,163,1000,1,2,4
0,1,0,1320,174,1000,1,2,4
0,1,0,948,150,1000,1,2,4
2,1,0,835,162,1000,1,2,4
2,1,0,802,180,1000,1,2,4
2,1,0,936,185,1000,1,2,4
2,1,0,796,177,1000,1,2,4
2,1,0,607,151,1000,1,2,4
2,1,0,538,175,1000,1,2,4
2,1,0,619,200,1000,1,2,4
2,1,0,770,138,1000,1,2,5
2,1,0,1007,185,1000,1,2,5
0,1,0,1030,141,1000,1,2,5
0,1,0,711,109,1000,1,2,5
0,1,0,1030,164,1000,1,2,5
2,1,0,990,190,1000,1,2,5
0,1,0,677,158,1000,1,2,5
0,1,0,699,167,1000,1,2,5
0,1,0,801,168,1000,1,2,5
2,1,0,462,139,1000,1,2,5
0,1,0,551,124,1000,1,2,5
0,1,0,579,131,1000,1,2,5
2,1,0,511,157,1000,1,2,5
2,1,0,525,153,1000,1,2,5
0,1,0,589,145,1000,1,2,5
0,1,0,539,144,1000,1,2,5
0,1,0,593,149,1000,1,2,5
0,1,0,396,160,1000,1,2,5
0,1,0,256,157,1000,1,2,5
2,1,0,801,132,1000,1,2,6
0,1,0,954,135,1000,1,2,6
0,1,0,1065,145,1000,1,2,6
2,1,0,846,141,1000,1,2,6
0,1,0,632,104,1000,1,2,6
0,1,0,571,135,1000,1,2,6
0,1,0,922,125,1000,1,2,7
0,1,0,722,152,1000,1,2,7
0,1,0,522,124,1000,1,2,7
0,1,0,613,131,1000,1,2,7
0,1,0,615,138,1000,1,2,7
0,1,0,669,153,1000,1,2,7
0,1,0,497,114,1000,1,2,7
0,1,0,572,143,1000,1,2,7
0,1,0,493,128,1000,1,2,7
0,1,0,825,113,1000,1,2,8
0,1,0,886,116,1000,1,2,8
0,1,0,681,106,1000,1,2,8
0,1,0,973,142,1000,1,2,8
0,1,0,1067,155,1000,1,2,8
0,1,0,976,159,1000,1,2,8
0,1,0,576,171,1000,1,2,8
0,1,0,949,141,1000,1,2,9
0,1,0,671,151,1000,1,2,9
0,1,0,816,173,1000,1,2,9
0,1,0,683,157,1000,1,2,9
0,1,0,888,141,1000,1,2,10
0,1,0,1444,158,1000,1,2,10
2,1,0,793,151,1000,1,2,10
0,1,0,558,115,1000,1,2,10
0,1,0,449,137,1000,1,2,10
2,1,0,776,157,1000,1,2,11
2,1,0,422,129,1000,1,2,11
0,1,0,480,108,1000,1,2,11
0,1,0,626,141,1000,1,2,11
0,1,0,726,123,1000,1,2,12
0,1,0,1200,149,1000,1,2,12
0,1,0,490,152,1000,1,2,12
0,1,0,383,119,1000,1,2,12
2,1,0,949,160,1000,1,2,13
0,1,0,1034,136,1000,1,2,13
2,1,0,644,179,1000,1,2,13
0,1,0,1004,141,1000,1,2,14
0,1,0,886,133,1000,1,2,14
2,1,0,898,155,1000,1,2,14
0,1,0,880,134,1000,1,2,14
0,1,0,1086,150,1000,1,2,14
0,1,0,908,133,1000,1,2,14
2,1,0,532,150,1000,1,2,15
0,1,0,851,145,1000,1,2,15
2,1,0,567,160,1000,1,2,15
0,1,0,574,131,1000,1,2,15
0,1,0,480,146,1000,1,2,15
2,1,0,291,142,1000,1,2,15
0,1,0,746,126,1000,1,2,16
0,1,0,1116,159,1000,1,2,16
2,1,0,753,158,1000,1,2,16
0,1,0,749,122,1000,1,2,16
0,1,0,510,151,1000,1,2,16
2,1,0,980,166,1000,1,2,17
0,1,0,1109,150,1000,1,2,17
0,1,0,648,138,1000,1,2,17
2,1,0,537,153,1000,1,2,17
0,1,0,619,133,1000,1,2,17
2,1,0,516,147,1000,1,2,17
2,1,0,274,170,1000,1,2,17
0,1,0,285,163,1000,1,2,17
2,1,0,569,127,1000,1,2,18
2,1,0,969,161,1000,1,2,19
0,1,0,1153,153,1000,1,2,19
0,1,0,1015,145,1000,1,2,19
0,1,0,587,124,1000,1,2,19
0,1,0,555,110,1000,1,2,20
0,1,0,844,146,1000,1,2,20
2,1,0,838,161,1000,1,2,20
0,1,0,1150,162,1000,1,3,1
0,1,0,795,132,1000,1,3,1
0,1,0,795,125,1000,1,3,1
0,1,0,1150,149,1000,1,3,1
0,1,0,633,128,1000,1,3,1
0,1,0,555,117,1000,1,3,1
0,1,0,788,184,1000,1,3,1
0,1,0,664,153,1000,1,3,1
0,1,0,591,140,1000,1,3,1
0,1,0,532,129,1000,1,3,1
0,1,0,346,153,1000,1,3,1
0,1,0,716,133,1000,1,3,2
0,1,0,680,131,1000,1,3,2
0,1,0,790,164,1000,1,3,2
0,1,0,690,136,1000,1,3,2
0,1,0,778,117,1000,1,3,2
0,1,0,1088,157,1000,1,3,2
0,1,0,988,155,1000,1,3,2
2,1,0,1049,208,1000,1,3,2
0,1,0,1018,148,1000,1,3,2
0,1,0,920,152,1000,1,3,2
0,1,0,898,126,1000,1,3,2
0,1,0,1035,170,1000,1,3,2
0,1,0,876,158,1000,1,3,2
2,1,0,862,215,1000,1,3,2
0,1,0,1053,164,1000,1,3,3
2,1,0,1181,224,1000,1,3,3
0,1,0,996,143,1000,1,3,3
0,1,0,1051,166,1000,1,3,3
0,1,0,832,132,1000,1,3,3
2,1,0,900,196,1000,1,3,3
0,1,0,701,166,1000,1,3,3
2,1,0,738,210,1000,1,3,3
0,1,0,720,176,1000,1,3,3
2,1,0,532,155,1000,1,3,3
0,1,0,732,153,1000,1,3,3
0,1,0,743,154,1000,1,3,3
0,1,0,639,145,1000,1,3,3
2,1,0,839,234,1000,1,3,3
2,1,0,905,264,1000,1,3,3
0,1,0,847,176,1000,1,3,3
0,1,0,712,172,1000,1,3,3
2,1,0,535,159,1000,1,3,3
0,1,0,1273,164,1000,1,3,4
2,1,0,1083,192,1000,1,3,4
2,1,0,1083,203,1000,1,3,4
2,1,0,1064,194,1000,1,3,4
0,1,0,1099,166,1000,1,3,4
0,1,0,904,170,1000,1,3,4
0,1,0,968,146,1000,1,3,4
0,1,0,935,148,1000,1,3,4
2,1,0,810,154,1000,1,3,4
2,1,0,1135,204,1000,1,3,4
0,1,0,1117,153,1000,1,3,4
0,1,0,767,120,1000,1,3,4
0,1,0,797,127,1000,1,3,4
2,1,0,1053,199,1000,1,3,4
2,1,0,1053,183,1000,1,3,4
0,1,0,1164,158,1000,1,3,4
2,1,0,1220,213,1000,1,3,4
0,1,0,1051,162,1000,1,3,4
0,1,0,885,144,1000,1,3,4
2,1,0,704,154,1000,1,3,4
0,1,0,596,153,1000,1,3,4
2,1,0,914,150,1000,1,3,5
0,1,0,1240,172,1000,1,3,5
2,1,0,762,142,1000,1,3,5
0,1,0,1187,183,1000,1,3,5
0,1,0,781,157,1000,1,3,5
2,1,0,718,173,1000,1,3,5
0,1,0,644,133,1000,1,3,5
2,1,0,719,186,1000,1,3,5
2,1,0,635,172,1000,1,3,5
0,1,0,689,154,1000,1,3,5
2,1,0,679,195,1000,1,3,5
0,1,0,671,147,1000,1,3,5
0,1,0,596,136,1000,1,3,5
0,1,0,646,145,1000,1,3,5
2,1,0,501,149,1000,1,3,5
0,1,0,788,175,1000,1,3,5
0,1,0,667,151,1000,1,3,5
2,1,0,759,219,1000,1,3,5
0,1,0,639,145,1000,1,3,5
0,1,0,471,117,1000,1,3,5
2,1,0,495,147,1000,1,3,5
0,1,0,702,160,1000,1,3,5
0,1,0,622,157,1000,1,3,5
2,1,0,632,186,1000,1,3,5
2,1,0,492,154,1000,1,3,5
0,1,0,667,146,1000,1,3,5
0,1,0,580,132,1000,1,3,5
2,1,0,406,175,1000,1,3,5
0,1,0,456,171,1000,1,3,5
2,1,0,803,164,1000,1,3,6
2,1,0,969,171,1000,1,3,6
0,1,0,1305,179,1000,1,3,6
2,1,0,981,191,1000,1,3,6
0,1,0,800,114,1000,1,3,6
0,1,0,1137,165,1000,1,3,6
2,1,0,1024,177,1000,1,3,6
0,1,0,923,137,1000,1,3,6
2,1,0,816,165,1000,1,3,6
2,1,0,873,150,1000,1,3,6
0,1,0,776,116,1000,1,3,6
2,1,0,892,168,1000,1,3,6
0,1,0,1081,167,1000,1,3,6
0,1,0,956,151,1000,1,3,6
2,1,0,1009,190,1000,1,3,6
0,1,0,844,132,1000,1,3,6
2,1,0,616,135,1000,1,3,6
0,1,0,1002,140,1000,1,3,6
2,1,0,699,145,1000,1,3,6
0,1,0,925,160,1000,1,3,6
0,1,0,854,155,1000,1,3,6
2,1,0,772,151,1000,1,3,6
2,1,0,743,163,1000,1,3,6
0,1,0,639,133,1000,1,3,6
0,1,0,624,177,1000,1,3,6
2,1,0,424,190,1000,1,3,6
0,1,0,454,159,1000,1,3,6
2,1,0,766,137,1000,1,3,7
2,1,0,871,157,1000,1,3,7
0,1,0,1121,163,1000,1,3,7
2,1,0,1022,183,1000,1,3,7
0,1,0,1072,153,1000,1,3,7
0,1,0,721,122,1000,1,3,7
2,1,0,857,181,1000,1,3,7
2,1,0,867,202,1000,1,3,7
0,1,0,980,162,1000,1,3,7
2,1,0,731,194,1000,1,3,7
0,1,0,685,152,1000,1,3,7
0,1,0,699,165,1000,1,3,7
2,1,0,681,193,1000,1,3,7
0,1,0,705,147,1000,1,3,7
0,1,0,720,163,1000,1,3,7
0,1,0,732,155,1000,1,3,7
0,1,0,577,119,1000,1,3,7
0,1,0,610,138,1000,1,3,7
0,1,0,560,123,1000,1,3,7
0,1,0,655,140,1000,1,3,7
0,1,0,612,155,1000,1,3,7
2,1,0,493,148,1000,1,3,7
0,1,0,720,173,1000,1,3,7
0,1,0,619,152,1000,1,3,7
0,1,0,483,122,1000,1,3,7
0,1,0,646,166,1000,1,3,7
0,1,0,410,152,1000,1,3,7
0,1,0,974,134,1000,1,3,8
2,1,0,979,156,1000,1,3,8
2,1,0,832,157,1000,1,3,8
0,1,0,956,158,1000,1,3,8
0,1,0,953,139,1000,1,3,8
0,1,0,1100,148,1000,1,3,8
2,1,0,994,182,1000,1,3,8
2,1,0,762,147,1000,1,3,8
0,1,0,1247,179,1000,1,3,8
0,1,0,887,131,1000,1,3,8
0,1,0,968,144,1000,1,3,8
0,1,0,911,140,1000,1,3,8
0,1,0,1060,167,1000,1,3,8
0,1,0,859,133,1000,1,3,8
0,1,0,382,159,1000,1,3,8
0,1,0,720,118,1000,1,3,9
0,1,0,894,145,1000,1,3,9
0,1,0,691,153,1000,1,3,9
0,1,0,678,151,1000,1,3,9
0,1,0,433,152,1000,1,3,9
2,1,0,610,137,1000,1,3,10
2,1,0,843,159,1000,1,3,10
0,1,0,968,140,1000,1,3,10
0,1,0,787,130,1000,1,3,10
2,1,0,722,138,1000,1,3,10
2,1,0,858,170,1000,1,3,10
0,1,0,874,139,1000,1,3,10
2,1,0,569,142,1000,1,3,10
0,1,0,850,165,1000,1,3,10
0,1,0,679,147,1000,1,3,10
0,1,0,476,138,1000,1,3,10
0,1,0,631,115,1000,1,3,11
0,1,0,688,141,1000,1,3,11
0,1,0,714,127,1000,1,3,11
0,1,0,795,149,1000,1,3,11
0,1,0,680,142,1000,1,3,11
0,1,0,617,149,1000,1,3,11
0,1,0,666,156,1000,1,3,11
0,1,0,580,135,1000,1,3,11
0,1,0,597,129,1000,1,3,11
2,1,0,282,146,1000,1,3,11
0,1,0,846,145,1000,1,3,12
2,1,0,671,139,1000,1,3,12
0,1,0,815,131,1000,1,3,12
0,1,0,981,152,1000,1,3,12
0,1,0,776,143,1000,1,3,12
0,1,0,901,166,1000,1,3,12
0,1,0,501,144,1000,1,3,12
0,1,0,643,129,1000,1,3,13
0,1,0,743,156,1000,1,3,13
0,1,0,552,119,1000,1,3,13
0,1,0,656,156,1000,1,3,13
0,1,0,453,135,1000,1,3,13
2,1,0,503,165,1000,1,3,13
0,1,0,470,161,1000,1,3,13
0,1,0,839,125,1000,1,3,14
0,1,0,908,141,1000,1,3,14
0,1,0,921,142,1000,1,3,14
0,1,0,885,147,1000,1,3,14
0,1,0,924,140,1000,1,3,14
2,1,0,747,149,1000,1,3,14
2,1,0,711,156,1000,1,3,14
0,1,0,702,112,1000,1,3,14
0,1,0,1002,174,1000,1,3,14
0,1,0,986,160,1000,1,3,14
0,1,0,654,117,1000,1,3,14
2,1,0,402,128,1000,1,3,15
2,1,0,411,133,1000,1,3,15
0,1,0,577,130,1000,1,3,15
0,1,0,672,140,1000,1,3,15
0,1,0,729,172,1000,1,3,15
0,1,0,615,149,1000,1,3,15
0,1,0,625,138,1000,1,3,15
2,1,0,710,150,1000,1,3,15
0,1,0,698,128,1000,1,3,15
0,1,0,292,142,1000,1,3,15
0,1,0,930,140,1000,1,3,16
2,1,0,928,173,1000,1,3,16
0,1,0,1132,169,1000,1,3,16
2,1,0,891,180,1000,1,3,16
0,1,0,701,129,1000,1,3,16
0,1,0,661,148,1000,1,3,16
0,1,0,632,153,1000,1,3,16
0,1,0,451,139,1000,1,3,16
0,1,0,572,119,1000,1,3,17
2,1,0,519,143,1000,1,3,17
0,1,0,853,170,1000,1,3,17
2,1,0,471,137,1000,1,3,17
0,1,0,714,147,1000,1,3,17
0,1,0,905,149,1000,1,3,17
0,1,0,406,139,1000,1,3,17
0,1,0,859,148,1000,1,3,18
0,1,0,1027,158,1000,1,3,18
0,1,0,683,147,1000,1,3,18
0,1,0,610,125,1000,1,3,19
0,1,0,650,139,1000,1,3,19
0,1,0,536,116,1000,1,3,19
0,1,0,788,147,1000,1,3,19
0,1,0,846,136,1000,1,3,20
0,1,0,724,130,1000,1,3,20
0,1,0,852,142,1000,1,3,20
0,1,0,872,141,1000,1,3,20
0,1,0,736,145,1000,1,3,20
2,1,0,673,154,1000,1,3,20
0,1,0,627,151,1000,1,3,20
0,1,0,666,133,1000,1,4,1
0,1,0,802,149,1000,1,4,1
0,1,0,862,140,1000,1,4,1
0,1,0,723,136,1000,1,4,1
0,1,0,829,139,1000,1,4,2
0,1,0,774,158,1000,1,4,3
0,1,0,780,155,1000,1,4,3
0,1,0,573,130,1000,1,4,3
2,1,0,575,163,1000,1,4,3
0,1,0,696,139,1000,1,4,3
2,1,0,820,196,1000,1,4,3
0,1,0,871,156,1000,1,4,3
0,1,0,760,137,1000,1,4,3
0,1,0,815,142,1000,1,4,3
0,1,0,972,151,1000,1,4,3
0,1,0,1037,153,1000,1,4,3
0,1,0,891,162,1000,1,4,3
0,1,0,925,164,1000,1,4,3
0,1,0,823,141,1000,1,4,3
2,1,0,959,227,1000,1,4,3
0,1,0,949,171,1000,1,4,3
0,1,0,776,164,1000,1,4,3
2,1,0,816,256,1000,1,4,3
2,1,0,428,204,1000,1,4,3
0,1,0,892,148,1000,1,4,4
2,1,0,850,183,1000,1,4,4
0,1,0,942,157,1000,1,4,4
0,1,0,641,123,1000,1,4,4
2,1,0,573,159,1000,1,4,4
0,1,0,870,179,1000,1,4,4
2,1,0,834,232,1000,1,4,4
2,1,0,599,178,1000,1,4,4
0,1,0,736,153,1000,1,4,4
0,1,0,799,180,1000,1,4,4
2,1,0,605,175,1000,1,4,4
2,1,0,568,168,1000,1,4,4
0,1,0,666,149,1000,1,4,4
2,1,0,798,236,1000,1,4,4
2,1,0,647,186,1000,1,4,4
0,1,0,492,121,1000,1,4,4
2,1,0,520,172,1000,1,4,4
0,1,0,695,155,1000,1,4,4
2,1,0,504,155,1000,1,4,4
2,1,0,645,192,1000,1,4,4
0,1,0,449,150,1000,1,4,4
2,1,0,701,180,1000,1,4,5
2,1,0,645,156,1000,1,4,5
0,1,0,911,164,1000,1,4,5
2,1,0,855,184,1000,1,4,5
2,1,0,697,151,1000,1,4,5
0,1,0,943,173,1000,1,4,5
2,1,0,926,198,1000,1,4,5
2,1,0,795,168,1000,1,4,5
0,1,0,843,155,1000,1,4,5
0,1,0,943,171,1000,1,4,5
2,1,0,875,176,1000,1,4,5
0,1,0,884,162,1000,1,4,5
0,1,0,732,125,1000,1,4,5
2,1,0,930,184,1000,1,4,5
2,1,0,673,151,1000,1,4,5
0,1,0,935,172,1000,1,4,5
0,1,0,785,157,1000,1,4,5
0,1,0,850,170,1000,1,4,5
0,1,0,738,148,1000,1,4,5
0,1,0,961,170,1000,1,4,5
2,1,0,679,171,1000,1,4,5
2,1,0,344,165,1000,1,4,5
0,1,0,939,138,1000,1,4,6
0,1,0,698,127,1000,1,4,6
2,1,0,793,167,1000,1,4,6
0,1,0,867,153,1000,1,4,6
2,1,0,763,188,1000,1,4,6
2,1,0,612,165,1000,1,4,6
2,1,0,662,180,1000,1,4,6
0,1,0,703,148,1000,1,4,6
0,1,0,602,142,1000,1,4,6
2,1,0,615,176,1000,1,4,6
2,1,0,692,196,1000,1,4,6
0,1,0,687,148,1000,1,4,6
2,1,0,627,177,1000,1,4,6
2,1,0,659,194,1000,1,4,6
2,1,0,662,185,1000,1,4,6
0,1,0,620,134,1000,1,4,6
2,1,0,531,158,1000,1,4,6
2,1,0,440,133,1000,1,4,6
2,1,0,595,175,1000,1,4,6
0,1,0,656,165,1000,1,4,6
0,1,0,736,164,1000,1,4,6
2,1,0,573,168,1000,1,4,6
0,1,0,686,147,1000,1,4,6
2,1,0,553,170,1000,1,4,6
0,1,0,819,182,1000,1,4,6
0,1,0,617,159,1000,1,4,6
0,1,0,495,127,1000,1,4,6
0,1,0,586,132,1000,1,4,6
0,1,0,610,149,1000,1,4,6
2,1,0,597,206,1000,1,4,6
2,1,0,336,137,1000,1,4,6
2,1,0,417,199,1000,1,4,6
2,1,0,945,179,1000,1,4,7
0,1,0,969,158,1000,1,4,7
2,1,0,781,165,1000,1,4,7
2,1,0,971,177,1000,1,4,7
0,1,0,853,140,1000,1,4,7
0,1,0,1142,172,1000,1,4,7
0,1,0,937,154,1000,1,4,7
2,1,0,983,191,1000,1,4,7
0,1,0,938,157,1000,1,4,7
2,1,0,892,183,1000,1,4,7
2,1,0,694,145,1000,1,4,7
2,1,0,783,175,1000,1,4,7
0,1,0,621,117,1000,1,4,7
2,1,0,763,156,1000,1,4,7
2,1,0,1079,208,1000,1,4,7
0,1,0,667,117,1000,1,4,7
2,1,0,868,183,1000,1,4,7
0,1,0,968,164,1000,1,4,7
2,1,0,778,168,1000,1,4,7
2,1,0,831,189,1000,1,4,7
0,1,0,704,130,1000,1,4,7
0,1,0,924,174,1000,1,4,7
0,1,0,820,170,1000,1,4,7
0,1,0,840,158,1000,1,4,7
2,1,0,581,148,1000,1,4,7
0,1,0,420,138,1000,1,4,7
0,1,0,765,149,1000,1,4,8
2,1,0,788,170,1000,1,4,8
0,1,0,597,121,1000,1,4,8
2,1,0,689,173,1000,1,4,8
2,1,0,692,168,1000,1,4,8
0,1,0,866,156,1000,1,4,8
2,1,0,668,181,1000,1,4,8
0,1,0,653,149,1000,1,4,8
0,1,0,684,152,1000,1,4,8
2,1,0,588,164,1000,1,4,8
2,1,0,606,164,1000,1,4,8
0,1,0,734,152,1000,1,4,8
2,1,0,801,215,1000,1,4,8
2,1,0,598,166,1000,1,4,8
0,1,0,539,119,1000,1,4,8
0,1,0,586,126,1000,1,4,8
2,1,0,580,167,1000,1,4,8
0,1,0,728,152,1000,1,4,8
2,1,0,680,185,1000,1,4,8
0,1,0,585,145,1000,1,4,8
0,1,0,501,117,1000,1,4,8
2,1,0,471,138,1000,1,4,8
0,1,0,714,152,1000,1,4,8
2,1,0,589,170,1000,1,4,8
2,1,0,744,209,1000,1,4,8
0,1,0,726,158,1000,1,4,8
2,1,0,464,140,1000,1,4,8
2,1,0,640,193,1000,1,4,8
0,1,0,605,158,1000,1,4,8
0,1,0,704,178,1000,1,4,8
0,1,0,617,142,1000,1,4,8
2,1,0,584,179,1000,1,4,8
2,1,0,313,145,1000,1,4,8
0,1,0,547,175,1000,1,4,8
0,1,0,325,139,1000,1,4,8
0,1,0,774,128,1000,1,4,9
0,1,0,815,143,1000,1,4,9
2,1,0,745,162,1000,1,4,9
0,1,0,764,135,1000,1,4,9
2,1,0,720,152,1000,1,4,9
2,1,0,787,155,1000,1,4,9
0,1,0,917,141,1000,1,4,9
0,1,0,945,161,1000,1,4,9
0,1,0,942,153,1000,1,4,9
0,1,0,694,114,1000,1,4,9
2,1,0,904,188,1000,1,4,9
0,1,0,883,166,1000,1,4,9
0,1,0,667,127,1000,1,4,9
2,1,0,881,185,1000,1,4,9
0,1,0,826,138,1000,1,4,9
2,1,0,673,154,1000,1,4,9
0,1,0,864,152,1000,1,4,9
0,1,0,648,143,1000,1,4,9
2,1,0,497,139,1000,1,4,9
0,1,0,587,152,1000,1,4,9
0,1,0,383,132,1000,1,4,9
